HonestKeyTrace ,True,1.065725564956665,16,[]
GoodKeyTrace ,True,1.3471698760986328,16,[]
BadKeyTrace ,True,1.1262247562408447,14,[]
SecretKeyA_Unless_Reveal ,True,1.105079174041748,13,[]
SecretKeyA ,False,1.2370774745941162,15,[]
SecretKeyB_Unless_Reveal ,False,2.388923406600952,16,[]
SecretKeyB ,False,2.0605785846710205,16,[]
SecretKeyB_GoodSession ,True,1.3459877967834473,34,[]
ImplicitKeyAuthA ,True,1.2558178901672363,21,[]
ImplicitKeyAuthB ,False,0.8952782154083252,16,[]
ImplicitKeyAuthA_full ,False,1.2460300922393799,16,[]
ImplicitKeyAuthB_full ,False,2.3164849281311035,17,[]
